CASE_ID,PARTY_NUMBER,PARTY_TYPE,AT_FAULT,PARTY_SEX,PARTY_AGE,PARTY_SOBRIETY,PARTY_DRUG_PHYSICAL,DIR_OF_TRAVEL,PARTY_SAFETY_EQUIP_1,PARTY_SAFETY_EQUIP_2,FINAN_RESPONS,SP_INFO_1,SP_INFO_2,SP_INFO_3,OAF_VIOLATION_CODE,OAF_VIOL_CAT,OAF_VIOL_SECTION,OAF_VIOLATION_SUFFIX,OAF_1,OAF_2,PARTY_NUMBER_KILLED,PARTY_NUMBER_INJURED,MOVE_PRE_ACC,VEHICLE_YEAR,VEHICLE_MAKE,STWD_VEHICLE_TYPE,CHP_VEH_TYPE_TOWING,CHP_VEH_TYPE_TOWED,RACE,INATTENTION,SPECIAL_INFO_F,SPECIAL_INFO_G,ACCIDENT_YEAR
6900362,1,1,Y,M,20,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2000,LEXUS,A,07,,O,,-,-,2015
6900362,2,2,N,F,20,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2015
6930991,1,1,Y,M,87,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,1991,CADILLAC,A,01,,W,,-,-,2015
6930991,2,2,N,F,28,C,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,W,,-,-,2015
6931049,1,1,Y,F,25,A,-,N,M,G,Y,-,3,-,,34,21950,A,A,N,0,0,B,,HONDA,-,,,H,,-,-,2015
6931049,2,2,N,M,37,G,G,E,-,-,O,-,1,-,-,"- ",,,N,-,0,1,-,,-,N,60,,H,,-,-,2015
6931061,1,1,Y,M,67,A,-,S,M,B,Y,-,3,-,,33,21804,A,A,-,0,0,L,2012,TOYOTA,A,01,,,,-,-,2015
6931061,2,4,N,M,31,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,-,,-,L,04,,W,,-,-,2015
6931404,1,1,Y,M,30,A,-,W,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,2007,GMC,A,01,,H,,-,-,2015
6931404,2,2,N,F,78,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,-,,-,N,60,,W,,-,-,2015
6931408,1,1,N,F,57,G,G,W,M,B,Y,-,3,-,-,"- ",,,N,-,0,0,D,2005,TOYOTA,A,07,,W,,-,-,2015
6931408,2,4,N,M,30,A,-,W,-,-,O,-,3,-,-,"- ",,,M,-,0,1,-,,-,L,04,,O,,-,-,2015
6931416,1,1,Y,M,29,A,-,N,M,G,Y,-,3,-,,47,22517,,A,N,0,0,O,2013,MERCEDES-BENZ,A,07,,W,,-,-,2015
6931416,2,4,N,M,18,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,-,,-,L,04,,W,,-,-,2015
6932653,1,1,N,M,23,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2003,FORD,D,22,,W,,-,-,2014
6932653,2,2,Y,M,9,A,-,-,-,-,O,-,3,-,-,"- ",,,F,N,0,1,-,,-,N,60,,A,-,-,-,2014
6940488,1,1,Y,M,36,A,-,S,M,G,Y,-,3,-,-,"- ",,,F,-,0,1,E,2005,HONDA,A,01,,B,K,-,-,2015
6940488,2,2,N,M,51,A,-,E,-,-,O,-,3,-,-,"- ",,,-,-,0,1,-,,-,N,60,,O,,-,-,2015
6968930,1,1,Y,M,79,A,-,N,L,G,Y,-,3,-,-,"- ",,,N,-,0,2,H,1997,VOLVO,A,01,,W,,-,-,2015
6968930,2,2,N,F,23,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2015
6968930,3,1,N,M,40,A,-,-,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2005,FREIGHTLINER,F,76,,H,,-,-,2015
6971685,1,1,Y,F,34,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,E,2009,HONDA,A,01,,B,,-,-,2015
6971685,2,2,N,F,38,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2015
6971689,1,1,Y,F,38,A,-,S,P,G,Y,-,-,-,-,"- ",,,N,-,0,0,E,2013,KIA,A,01,,B,,-,-,2015
6971689,2,2,N,F,20,A,-,E,-,-,O,-,1,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2015
6971693,1,1,N,M,20,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2010,TOYOTA,A,01,,A,,-,-,2015
6971693,2,2,N,-,52,A,-,-,-,-,O,-,3,-,-,"- ",,,M,-,0,1,-,,-,N,60,,,,-,-,2015
6971697,1,1,Y,F,39,A,-,N,M,G,Y,-,-,-,-,"- ",,,G,-,0,0,E,2012,HYUNDAI,A,01,,O,,-,-,2015
6971697,2,2,N,F,68,-,,E,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,N,60,,B,,-,-,2015
6971721,1,1,Y,M,40,A,-,W,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,1989,TOYOTA,A,01,,W,,-,-,2015
6971721,2,4,N,M,35,A,-,N,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2015
6971725,1,1,Y,F,87,G,G,E,M,G,Y,-,3,-,-,"- ",,,E,-,0,0,E,2015,HONDA,A,01,,W,,-,-,2015
6971725,2,2,N,M,49,G,G,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2015
6972323,1,1,N,F,70,A,-,N,M,G,Y,-,3,-,,53,22106,,A,K,0,0,O,2004,TOYOTA,A,01,,W,,-,-,2015
6972323,2,2,N,F,77,A,-,-,-,-,O,-,-,-,,35,21954,A,A,-,0,1,R,,-,N,60,,B,,-,-,2015
6972331,1,1,Y,F,24,-,-,E,M,G,Y,-,-,-,-,"- ",,,E,-,0,0,B,2003,LEXUS,A,01,,A,,-,-,2015
6972331,2,2,N,M,44,-,-,-,-,-,O,-,-,-,-,"- ",,,F,-,0,1,-,,-,N,60,,B,K,-,-,2015
6972356,1,2,Y,M,18,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2015
6972356,2,1,N,M,34,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,L,2006,TOYOTA,A,07,,A,,-,-,2015
6972371,1,4,N,M,53,G,G,S,-,-,O,-,-,-,-,"- ",,,G,N,0,1,B,,-,L,04,,W,,-,-,2015
6972371,2,1,N,-,998,G,G,-,-,-,,-,-,-,-,"- ",,,G,N,0,0,I,,TOYOTA,-,99,,,,-,-,2015
6972384,1,1,N,F,39,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,A,2012,MITSUBISHI,A,01,,W,,-,-,2015
6972384,2,5,Y,-,998,A,-,W,-,-,O,-,-,-,-,"- ",,,F,-,0,0,A,2012,MITSUBISHI,A,01,,,-,-,-,2015
6972384,3,4,N,F,32,A,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2015
6972388,1,1,Y,F,53,A,-,W,M,P,Y,-,3,-,-,"- ",,,N,-,0,0,O,1996,TOYOTA,A,07,,W,,-,-,2015
6972388,2,4,N,M,20,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2015
6972470,1,1,Y,M,74,G,G,N,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,H,2004,TOYOTA,A,01,,A,,-,-,2015
6972470,2,4,N,M,27,G,G,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
6973964,1,2,N,M,31,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,O,,-,-,2015
6973964,2,1,Y,M,53,A,-,W,M,B,Y,-,1,-,-,"- ",,,N,-,0,0,E,2013,FORD,A,01,,W,,-,-,2015
6973965,1,1,Y,F,56,A,-,S,M,G,N,-,3,-,-,"- ",,,N,-,0,0,B,2002,BMW,A,01,,W,,-,-,2015
6973965,2,2,N,M,66,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2015
6973967,1,1,Y,F,73,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2015,SUBARU,A,01,,W,,-,-,2015
6973967,2,2,N,M,78,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,L,,-,N,60,,A,,-,-,2015
6973968,1,1,Y,M,68,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2012,TOYOTA,A,01,,W,,-,-,2015
6973968,2,2,N,F,53,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2015
6973970,1,4,Y,M,27,A,-,E,-,-,O,-,-,-,-,"- ",,,J,-,0,1,E,,-,L,04,,W,,-,-,2015
6973970,2,1,N,M,32,A,-,N,L,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,,VOLKSWAGEN,A,01,,B,,-,-,2015
6973974,1,1,Y,M,24,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2007,FORD,A,01,,W,,-,-,2015
6973974,2,4,N,M,32,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
6973979,1,4,Y,F,25,A,-,N,-,-,O,-,-,-,-,"- ",,,-,-,0,1,B,,-,L,04,,A,,-,-,2015
6973979,2,1,N,M,52,A,-,E,M,G,Y,-,-,-,-,"- ",,,-,-,0,0,B,2012,VOLVO,A,01,,W,,-,-,2015
6976885,1,1,Y,M,69,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2012,FORD,A,01,,W,,-,-,2014
6976885,2,2,N,M,26,H,H,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,-,,-,N,60,,H,,-,-,2014
6976893,1,1,Y,F,998,G,G,N,B,-,,-,3,-,-,"- ",,,N,-,0,0,G,2004,TOYOTA,A,01,,,,-,-,2014
6976893,2,2,N,F,50,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,-,,-,N,60,,B,,-,-,2014
6976957,1,1,Y,M,32,A,-,S,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,B,2013,HONDA,A,01,,O,,-,-,2014
6976957,2,2,N,F,23,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2014
6983306,1,1,Y,M,58,A,-,E,M,G,Y,-,3,-,-,"- ",,,E,-,0,0,D,2012,FORD,D,22,,W,,-,-,2015
6983306,2,2,N,F,86,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2015
6986967,1,4,Y,M,20,D,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2015
6986967,2,1,N,M,49,A,-,E,N,B,Y,-,-,-,-,"- ",,,N,-,0,0,A,2013,FORD,J,48,98,A,,-,-,2015
6989816,1,1,Y,M,72,A,-,S,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,K,2015,HONDA,A,01,,W,,-,-,2015
6989816,2,2,N,F,57,A,-,-,-,-,O,-,3,-,-,"- ",,,-,-,0,1,R,,-,N,60,,W,,-,-,2015
6989820,1,1,Y,M,45,A,-,N,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,E,2004,FORD,D,22,,O,,-,-,2015
6989820,2,2,N,F,23,-,,W,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,N,60,,W,,-,-,2015
6995252,1,1,Y,M,49,A,-,S,M,C,Y,-,-,-,-,"- ",,,N,-,0,0,B,2005,VOLVO,A,01,,W,,-,-,2015
6995252,2,4,N,M,29,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2015
6995255,1,1,N,F,46,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2013,HONDA,A,01,,W,,-,-,2015
6995255,2,4,Y,M,57,A,-,S,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,B,,-,-,2015
6995256,1,1,Y,M,66,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,1997,SATURN,A,01,,W,,-,-,2015
6995256,2,4,N,M,34,A,-,S,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2015
6995257,1,1,Y,M,50,A,-,E,N,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2000,FORD,I,11,,B,,-,-,2015
6995257,2,4,N,M,75,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
6998001,1,1,N,M,21,A,-,W,M,E,Y,-,-,-,-,"- ",,,N,-,0,0,E,2004,AUDI,A,01,,O,,-,-,2015
6998001,2,2,Y,F,53,-,-,W,-,-,O,-,-,-,-,"- ",,,M,-,0,1,R,,-,N,60,,W,,-,-,2015
6998009,1,4,N,M,75,A,-,-,-,-,O,-,3,-,-,"- ",,,-,-,0,0,B,,-,L,04,,W,,-,-,2015
6998009,2,2,N,M,50,A,-,N,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,N,60,,W,,-,-,2015
6998013,1,1,Y,F,38,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2006,HONDA,A,01,,W,,-,-,2015
6998013,2,2,N,F,26,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2015
6998021,1,1,Y,M,34,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2013,TOYOTA,A,01,,W,,-,-,2015
6998021,2,4,N,F,58,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
6998047,1,4,N,F,29,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
6998047,2,1,Y,F,32,A,-,W,M,P,Y,-,-,-,-,"- ",,,-,-,0,0,O,2004,SCION,A,01,,,,-,-,2015
7002486,1,1,Y,F,25,A,-,N,M,G,Y,-,3,-,-,"- ",,,A,-,0,0,G,2011,HYUNDAI,A,01,,A,,-,-,2015
7002486,2,2,N,F,62,A,-,E,-,-,O,-,3,-,,35,21956,,A,-,0,1,B,,-,N,60,,W,,-,-,2015
7002494,1,1,Y,M,46,G,G,E,P,G,Y,-,-,-,-,"- ",,,N,-,0,0,D,2006,MINI,A,01,,W,,-,-,2015
7002494,2,4,N,F,38,G,G,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2015
7002502,1,1,Y,M,36,A,-,E,M,-,Y,-,3,-,-,"- ",,,N,-,0,0,E,2012,FORD,A,01,,W,,-,-,2015
7002502,2,2,N,F,46,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2015
7002506,1,4,N,M,50,A,-,W,-,-,O,-,-,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2015
7002506,2,1,Y,-,998,G,G,-,-,-,,-,-,-,-,"- ",,,-,-,0,0,B,,-,A,01,,,,-,-,2015
7002514,1,1,Y,F,54,B,-,E,-,-,,-,-,-,,31,22107,,A,N,0,0,B,2001,BMW,A,01,,W,,-,-,2015
7002514,2,4,N,M,30,A,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
7002963,1,1,Y,M,998,A,-,S,-,-,,-,-,-,-,"- ",,,N,-,0,0,D,,-,C,02,,W,,-,-,2015
7002963,2,4,N,M,23,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2015
7002983,1,1,Y,M,79,A,-,N,M,G,Y,-,3,-,,53,22106,,A,-,0,0,B,1998,HONDA,A,01,,W,,-,-,2015
7002983,2,4,N,M,54,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
7002987,1,1,Y,F,60,A,-,N,N,P,Y,-,3,-,-,"- ",,,-,-,0,0,O,2009,VOLKSWAGEN,A,01,,W,,-,-,2015
7002987,2,4,N,M,45,A,-,N,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,O,,-,-,2015
7003007,1,4,Y,M,14,A,-,W,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,O,,-,-,2015
7003007,2,1,N,M,18,A,-,S,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,2013,TOYOTA,A,01,,O,,-,-,2015
7003016,1,1,Y,F,74,G,G,W,M,E,Y,-,-,-,-,"- ",,,N,-,0,0,E,2004,TOYOTA,A,01,,W,,-,-,2015
7003016,2,4,N,M,17,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
7010924,1,1,Y,M,50,A,-,-,-,-,Y,-,3,-,-,"- ",,,-,-,0,0,B,2008,FORD,D,22,,W,,-,-,2015
7010924,2,2,N,F,21,A,-,W,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,N,60,,W,,-,-,2015
7010928,1,1,Y,F,63,D,-,E,M,G,Y,-,-,-,-,"- ",,,-,-,0,0,B,1998,ACURA,A,01,,,,-,-,2015
7010928,2,2,N,F,75,-,,S,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,N,60,,W,,-,-,2015
7010930,1,4,Y,F,20,G,G,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
7010930,2,1,N,M,79,G,G,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2007,TOYOTA,A,01,,W,,-,-,2015
7010931,1,4,Y,F,30,A,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
7010931,2,1,N,F,26,A,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2004,SUBARU,A,01,,W,,-,-,2015
7010933,1,5,Y,-,998,A,-,S,-,-,O,-,-,-,,47,22517,,A,-,0,0,O,2011,VOLKSWAGEN,A,01,,,,-,-,2015
7010933,2,4,N,M,55,-,,S,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,L,04,,W,,-,-,2015
7019560,1,4,Y,M,22,A,-,S,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2015
7019560,2,1,N,M,42,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2007,FORD,J,48,,B,,-,-,2015
7023675,1,2,Y,F,21,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,N,,-,N,60,,A,,-,-,2015
7023675,2,1,N,F,36,A,-,W,L,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2010,HONDA,A,01,,W,,-,-,2015
7045673,1,1,Y,M,998,G,G,S,B,-,,-,-,-,-,"- ",,,N,-,0,0,G,,-,A,01,,W,,-,-,2015
7045673,2,2,N,M,60,C,-,E,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,N,60,,B,,-,-,2015
7045681,1,1,Y,M,26,A,-,N,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2016,AUDI,A,01,,A,,-,-,2015
7045681,2,4,N,M,60,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,E,,-,L,04,,W,,-,-,2015
7045685,1,1,Y,F,22,A,-,S,M,G,Y,-,-,-,-,"- ",,,M,-,0,0,E,2001,INFINITI,A,01,,W,,-,-,2015
7045685,2,2,N,F,71,A,-,E,-,-,O,-,-,-,-,"- ",,,-,-,0,1,B,,-,N,60,,W,,-,-,2015
7045693,1,1,Y,M,70,A,-,W,M,E,Y,-,3,-,-,"- ",,,M,-,0,0,B,2000,STERLING,A,01,,W,,-,-,2015
7045693,2,2,N,F,35,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2015
7045705,1,4,Y,F,29,A,-,W,-,-,O,-,-,-,-,"- ",,,-,-,0,1,E,,-,L,04,,W,,-,-,2015
7045705,2,1,N,F,53,A,-,W,M,G,,-,-,-,-,"- ",,,-,-,0,0,B,2003,MERCEDES-BENZ,A,01,,B,,-,-,2015
7045713,1,1,Y,M,18,A,-,W,M,G,Y,-,3,-,-,"- ",,,E,-,0,0,E,2016,PORSCHE,A,07,,W,,-,-,2015
7045713,2,2,N,F,63,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2015
7045729,1,1,Y,M,59,H,H,E,M,E,Y,-,-,-,-,"- ",,,N,-,0,0,B,1985,FORD,A,01,,H,,-,-,2015
7045729,2,2,N,F,20,H,H,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,H,,-,-,2015
7045741,1,1,Y,F,44,A,-,S,M,P,Y,-,3,-,-,"- ",,,N,-,0,0,A,2015,TOYOTA,A,01,,W,,-,-,2015
7045741,2,4,N,M,69,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
7045749,1,1,Y,M,29,A,-,E,M,G,,-,3,-,-,"- ",,,F,-,0,0,B,2007,CHRYSLER,A,01,,W,K,-,-,2015
7045749,2,4,N,M,60,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
7049789,1,1,Y,F,27,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2007,TOYOTA,A,01,,A,,-,-,2015
7049789,2,4,N,F,27,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
7049793,1,1,Y,F,40,A,-,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2007,NISSAN,A,01,,H,,-,-,2015
7049793,2,4,N,M,42,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
7049796,1,1,N,M,73,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2010,TOYOTA,A,01,,W,,-,-,2015
7049796,2,2,Y,M,14,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,N,60,,O,,-,-,2015
7049798,1,4,Y,F,22,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
7049798,2,1,N,M,20,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2005,FORD,A,01,,W,,-,-,2015
7049800,1,4,Y,F,28,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
7049800,2,1,N,F,63,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,1996,TOYOTA,A,01,,W,,-,-,2015
7059289,1,1,Y,M,24,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,L,2012,CHEVROLET,A,01,,W,,-,-,2015
7059289,2,2,N,F,69,A,-,S,-,-,O,-,3,-,-,"- ",,,E,G,0,1,E,,-,N,60,,W,,-,-,2015
7059290,1,2,Y,M,27,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2015
7059290,2,1,N,F,23,A,-,S,M,G,Y,-,3,-,-,"- ",,,G,-,0,0,D,2004,TOYOTA,A,01,,W,,-,-,2015
7072584,1,1,N,-,998,G,G,S,-,-,,-,3,-,-,"- ",,,N,-,0,0,B,,HONDA,A,01,,,,-,-,2015
7072584,2,4,N,M,24,-,E,S,-,-,O,-,3,-,-,"- ",,,M,-,0,1,B,,-,L,04,,B,,-,-,2015
7072589,1,4,Y,F,21,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2015
7072589,2,1,N,M,63,A,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,1997,HONDA,A,01,,W,,-,-,2015
7072590,1,1,Y,F,76,A,-,N,M,-,Y,-,3,-,-,"- ",,,N,-,0,0,E,2002,SUBARU,A,01,,W,,-,-,2015
7072590,2,4,N,F,25,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
7072592,1,4,Y,M,13,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,E,,-,L,04,,O,,-,-,2015
7072592,2,1,N,M,25,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2012,HYUNDAI,A,07,,O,,-,-,2015
7072594,1,1,N,M,82,A,-,N,M,G,Y,-,-,-,-,"- ",,,-,-,0,0,R,2005,FORD,A,01,,W,,-,-,2015
7072594,2,2,Y,M,61,-,-,-,-,-,O,-,-,-,-,"- ",,,-,-,0,1,K,,-,N,60,,A,,-,-,2015
7091733,1,4,Y,M,19,A,-,S,-,-,O,-,3,-,-,"- ",,,A,-,0,1,L,,-,L,04,,A,,-,-,2015
7091733,2,1,N,M,40,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2010,FORD,J,48,,W,,-,-,2015
7094652,1,4,Y,F,17,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,E,,-,L,04,,W,,-,-,2015
7094652,2,1,N,M,52,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2012,TOYOTA,A,01,,W,,-,-,2015
7094656,1,1,Y,F,22,A,-,W,P,G,Y,-,-,-,-,"- ",,,E,-,0,0,E,2003,FORD,A,01,,B,,-,-,2015
7094656,2,2,N,F,45,D,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2015
7094696,1,4,Y,M,55,D,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2015
7094696,2,1,N,M,61,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2009,TOYOTA,A,01,,A,,-,-,2015
7094708,1,1,N,M,43,C,-,N,M,G,Y,-,-,-,-,"- ",,,N,-,0,1,H,2015,HYUNDAI,A,01,,A,,-,-,2015
7094708,2,1,N,M,25,C,-,N,L,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2008,FORD,A,01,,O,,-,-,2015
7094708,3,2,Y,-,998,-,,W,-,-,O,-,-,-,-,"- ",,,-,-,0,0,-,,-,N,60,,,,-,-,2015
7094716,1,1,Y,M,26,A,-,E,M,D,Y,-,-,-,,47,14601,1,A,-,0,0,O,2013,HONDA,A,01,,O,,-,-,2015
7094716,2,4,N,M,22,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
7095251,1,1,Y,F,998,G,G,W,-,-,,-,-,-,-,"- ",,,M,-,0,0,R,,MERCEDES-BENZ,A,01,,B,,-,-,2015
7095251,2,4,N,F,48,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,H,,-,L,04,,A,,-,-,2015
7095259,1,1,Y,F,73,A,-,S,M,G,Y,-,3,-,,34,21950,A,A,-,0,0,E,2004,VOLVO,A,01,,B,,-,-,2015
7095259,2,2,N,F,66,A,-,E,-,-,O,-,3,-,-,"- ",,,M,-,0,1,B,,-,N,60,,B,,-,-,2015
7095263,1,1,Y,M,65,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,1987,TOYOTA,A,01,,W,,-,-,2015
7095263,2,2,N,M,26,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2015
